id,language,text,Task1
5677,en,Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving  ,sexist
5678,en,  Woman you husband was right to love his country more then you and died for it  What a low life disrespectful cunt I think you are ,sexist
5679,en,Id punch that cunt in the fuckin mouth Idgaf if shes a woman ,sexist
5680,en,      You misspelled cunt Ugly word for an ugly woman that turns on her fellow woma  ,sexist
5683,en,    This woman has moved right past the cunt stage straight in to twatdom,sexist
5684,en,Fox News host Lock Clinton up  Get this CUNT Pirro off the air She is a woman hating woman,sexist
5686,en,you re not going to tell me to say happy birthday to someone that called me a cunt and a slut within the span of  minutes,sexist
5687,en,  you need pound your wet cunt untill the slut in the mirror cums  Post a vid  so you can watch it later ,sexist
5688,en,  what a fucking cunt this slut is also I don t want this to endddd pleaseeeee when is Tuesday gonnaaaaa  ,sexist
5689,en,  DUMB CUNT STEALS FROM MY CAR GO TO HELL SLUT,sexist
5690,en,LOLshut the fuck up ms NEVERWONAFIGHT u a hoe skank slut cunt hypocritical BITCCH ,sexist
5691,en,my  friend  who s a bitch slut shamed one of the girls i work with today because she has a child,sexist
5692,en,I make in a day what u make a month n roll yo pros in a Haitian blunt Take the bitch call wifey n make her slut   ,sexist
5693,en,Dream Molly is her own person and is ALWAYS a bitch  a slut  ,sexist
5695,en,U sluts get them  likes on instagram and think y all the coldest bitch in Detroit ,sexist
5696,en,Dont compare your self to me  Cause im a bitch and your a slut  ,sexist
5697,en,U call Im ma bitch such a funny R u never look in mirror so you gonna know that who a bitch or maybe a slut or maybe you are both of theme,sexist
5698,en,So many sluts texted Stephen when we got Lionel our cats look the same Bitch  of house cats in the US are domestics stay in your lane,sexist
5699,en,So my mom called me a nasty slut because I got a tattoo lmao that bitch is crazy,sexist
5700,en,The fag stays away and so does that SLUT bitch he proffered as baitthey are both fakes,sexist
5701,en,    This bitch is a slut,sexist
5702,en,Says the bitch wit a HAT WEAVE  a FULL FACE in her ICON lol fucc outta here you SEWER RAT GUTTER SLUT TRO  ,sexist
5703,en,dawgg im fr boutta roast this bitch LMFOAOO DONT EVER POST IAN AGAIN U STUPID ASS SLUT,sexist
5704,en,I dont take bitch or slut as an insult,sexist
5705,en,  Laugh you bitch when a family member dies we on tweeter get the last laugh you slut,sexist
5706,en,Being rude to you Call u slut or bitch or everything related U rasa putus tunang is the best way ke,sexist
5707,en,  post telling how you love hooking up with a filthy slut so you and that whore joke about her manI  ,sexist
5708,en,  Be my whore my slut my bitchy ,sexist
5709,en,  To the whore who runs your shitshow Go educate yourself as to why acting like a fucking political slut doesn  ,sexist
5710,en,  Cobra didn t do anything Insecure drunken whore ass Lily basically lied  manipulated out of anger bc Jr didn t want a slut,sexist
5711,en,I FUCKUNG GET TWEETS FROM FANS IF THAT PIECE OF SHIT WHORE SLUT DISGUSTING HUMAN BEING ABOUT HER NEW SONG FUUUUUUUUUUUUUUUUUCK,sexist
5712,en,slut  derogatory term for a female who will fuck anyone for free  whore  derogatory term for someone who fucks for money just sayin,sexist
5713,en,  almost everyone i ve met says edating at all is being a slut or whore but jumping from person to person is definitely being one mate,sexist
5714,en,Coming onto a status about women  sexual assaultharassment to mansplain it and say that not all men are abusive is probs the worst thing,sexist
5715,en,    Well thats a personal problem and obv not all men do it Women abuse power as well Not a defense just a fact,sexist
5716,en,Glad not all men are like that and sad some women are like this ,sexist
5717,en,now what i can say not all men are trash maybe the woman who said it itself is trash,sexist
5719,en,The Im such a feminist niggas will Not all men you to death LMAO,sexist
5720,en,not all men are trash but if you always pick the ones who are trash or treat you like trash then ya you ll learn to hate them for sure,sexist
5721,en,    Not all men need female warden to rule his life and make him miserable I get you th  ,sexist
5722,en, the reason that fucking skank ass cunt lied about me was to cover up her shaking my kid and being in on fucking up lawsuit,sexist
5723,en,LMFAO  you trying hard hun  You  your skank friend can t reach to me  my girls level bitch bye,sexist
5724,en,Still waiting on a favorite for me to inbox you about blablah from some bitch i dont know You got my favorite dumb skank wheres my DM,sexist
5725,en,This bitch   has been with  guys since Phil s death but a skank,sexist
5726,en,Disgusting  and bitch you are NO ROCK STAR  YOU are a no class skank ,sexist
5728,en,If I aint meet her I ont like her shut the fuck up bitch no one fucking like you skank ass as it is hoe,sexist
5729,en,MONIKA WAS RIGHT RIGHT ABOUT WHAT WHAT DID THAT FUCKING BITCH ASS THOT MOTHERFUCKING HO ASS SKANK SAY TO YOU,sexist
5730,en,  ive seen this skank thot basic bitch IG trash before Her videos are the worst Such a prostitute,sexist
5731,en,Yeah well I didnt suck dick for tips you dirty skank Yes you did you lonely miserable BITCH its called fucking ALIMONY,sexist
5732,en, One minute you re a spooky little witch bitch and then the next you re an angelic skank singing Oh Holy Night  HAHA,sexist
5733,en,What s up bitch ass bitches and skank ass skanks,sexist
5734,en,This bitch needs to get a life already jobless skank go do something productive,sexist
5735,en,    i don t want a loyal bitch i want a skank hoe who will suck another niggas dick in my be  ,sexist
5736,en,keep lisa and jisoo out of your dirty mouth ugly skank ass bitch deactivate delete go get a life stay away from bla  ,sexist
5737,en,I will quit a job in a heart beat that has a problem with me calling off due to an emergency  Fuck you and your bitch ass momma Skank,sexist
5738,en,you low life scum pathetic deprave pile of shit maggots like i said that brainless skank bitch shouldve died  ,sexist
5739,en,Everyone hates chelsea  whore skank ,sexist
5741,en,  What a skank whore she is I see shes wearing Al Sharptons pimp hat she must be one of his Hos,sexist
5742,en,MegynKelly is skank Whore paid  for what Only thing left to watch on   anymore is SNL More truth to them t  ,sexist
5743,en,  I get suspended at least every other day But you still see that skank whore Chelsea Handler still tweeting away,sexist
5744,en,I FUCKING TOLD YOU SKANK WHORE SLUTS LISTEN TO MS SERIOUSLY ,sexist
5745,en,I could say so much more so keep your skank of a mouth closed you little whore or things will only get worse for you ,sexist
5746,en,she is our skank we r her guys we can fuck her that way she amost say please treat my like a whore honey ,sexist
5749,en,  Would you want to be labeled a woman beater for the rest of your life by some crazy skank who s pissed  ,sexist
5750,en,    Why any DECENT woman would think this skank should be st female potus is beyond m  ,sexist
5751,en,If u walk away from a down ass woman for a skank then u deserve what u get U can t turn a how into a house wife so  ,sexist
5752,en,In class today Girl next to me I hate how every girl dressed like a skank for Halloween Guy in front of me turns IT WAS AMAZING,sexist
5753,en,Some absolute skank of a girl out there trying to cause trouble Not happening love I show my girl every message a girl sends me,sexist
5754,en,    The girl is late on her house payment Quick buck for the skank,sexist
5756,en,  Musika you are a awful person You or Skank want to be ugly ho I dont know what the fuck youre wearing  ,sexist
5757,en,You are a LIAR and a FLOP you skank hoe Even Netflix doesnt want you LMAO ,sexist
5758,en,first words i hear from another human today shut up you skank ass whore world  mik ,sexist
5759,en,WHACKS AGAIN Bitch no the fuck you dont you damn skank,sexist
5760,en,    Why would you call a  feminist  who does lesbian vampire porn a  skank    ,sexist
5761,en,        Skank you are already in the streets Make my money whore,sexist
5762,en,  Youre a skank You are more skilled at shoplifting than trying to be witty,sexist
5763,en,Fuck you you fuckin skank WHAT DID YOU SAY I said I can t wait to own a fishing tank,sexist
5764,en,    So you just want money skank,sexist
5765,en,      Hey American skank are you illiterate,sexist
5766,en,        But you probably mind the white guys you racist anti white skank,sexist
5767,en,    Omg Megyn is a skank You have that right,sexist
5768,en,      Hey skank you wanna take a huge step back before we have to get everyone on your  ,sexist
5769,en,Laying in my bed telling me not to suck your cock cause it smelled we know why it was up some skanks arse before you came to mine,sexist
5771,en,      Slut Whore Floozy Harlot Skank Pick whatever word you want and keep the sa  ,sexist
5772,en,ATTN JOY REID YOU AWFUL WOMAN ARE A COMPLETE SKANK YOU DISGUST EVERYONE YOU ARE MARKED YOU FILTHY IDIOT,sexist
5774,en,  Maybe this is what you wanted  What a gross skank Ever hear of a pocket  Better ,sexist
5776,en,    Give it a rest you fugly skank,sexist
5777,en,  Why don t you crawl back in your hole skank,sexist
5778,en,WHO ARE YOOUU This is not mario kart You are no princess peach Get your skank ass up out my lane or I take you off the goddamn road,sexist
5779,en,  STFU YOU SKANK U want this to happen,sexist
5781,en,Geez should have expect the unexpected I just happen to forget to foresee what a mouth of skank you have,sexist
